brand,phone_name,phone_price,phone_image,available_status,average_rating,battery_rating,camera_rating,connectivity_rating,performance_rating,design_rating,user_rating,battery,cpu,density,diagonal,front_camera,main_camera,os,os_version,processor_model,ram,resolution,screen_type,size,storage,usable_surface,weight,aspect_ratio
Oppo,Oppo R7s,135,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6172_phone_front_x_small.jpeg,On Sale,4.7,4.3,3.1,5.9,4.5,5.8,0,3070 mAh,Cortex A53,401 ppi Very high density,5.5,8 Mpx/--,13 Mpx,Android 5.0Lollipop,ColorOS 2.1 (Android 5.1 Lollipop),Qualcomm Snapdragon 615 MSM8939,4 GB RAM,1080 x 1920 px,Amoled,75.4 mm  151.8 mm  7.0 mm,32 GB,72%,155 g,16:09
Oppo,Oppo R9,167,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8553_phone_front_x_small.jpeg,On Sale,5.2,3.6,6.6,5,5,6,0,2850 mAh,4x2.0Ghz ARM Cortex,401 ppi Very high density,5.5,16 Mpx/--,16 Mpx/2.0,Android 5.0Lollipop,ColorOS 3.0 (Android 5.1.1 Lollipop),MediaTek Helio P10 (MT6755),4 GB RAM,1080 x 1920 px,Amoled,74.3 mm  151.8 mm  6.6 mm,64 GB,74%,145 g,16:09
Oppo,Oppo R9 Plus,208,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8553_phone_front_x_small.jpeg,On Sale,5.8,6.7,6.6,5,5.4,5.5,0,4120 mAh,4x 1.8 GHz ARM Cortex,367 ppi High Density,6,16 Mpx/--,16 Mpx/2.0,Android 5.0Lollipop,ColorOS 3.0 (Android 5.1.1 Lollipop),Qualcomm Snapdragon 652 MSM8976,4 GB RAM,1080 x 1920 px,Amoled,80.8 mm  163.1 mm  7.4 mm,64 GB,75%,185 g,16:09
Oppo,Oppo A37,135,//cdn-files.kimovil.com/phone_front/0001/48/thumb_47729_phone_front_x_small.jpeg,On Sale,4.2,3.3,3.8,5.4,4.1,4.6,0,2630 mAh,4x1.5 GHz ARM Cortex,294 ppi Medium Density,5,5 Mpx/--,8 Mpx/2.2,Android 5.0Lollipop,ColorOS 3.0 (Android 5.1.1 Lollipop),MediaTek MT6750,2 GB RAM,720 x 1280 px,LCD IPS,71.0 mm  143.1 mm  7.7 mm,16 GB,67%,140 g,16:09
Oppo,Oppo A59S,167,//cdn-files.kimovil.com/phone_front/0001/44/thumb_43751_phone_front_x_small.jpeg,On Sale,4.8,4.4,4.7,4.6,4.6,5.6,0,3075 mAh,4x1.5 GHz ARM Cortex,267 ppi Medium Density,5.5,16 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,ColorOS 3.0 (Android 5.1.1 Lollipop),MediaTek MT6750,4 GB RAM,720 x 1280 px,LCD IPS,76.0 mm  154.5 mm  7.4 mm,32 GB,71%,160 g,16:09
Oppo,Oppo R9s Plus,276,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41129_phone_front_x_small.jpeg,On Sale,6.4,6.7,7.4,6.9,6.3,4.8,0,4120 mAh,4x 1.95 GHz ARM Cortex,367 ppi High Density,6,16 Mpx/--,16 Mpx/1.7,Android 6.0Marshmallow,Android 6.0 Marshmallow,Qualcomm Snapdragon 653 MSM8976 Pro,6 GB RAM,1080 x 1920 px,Amoled,80.8 mm  163.0 mm  7.5 mm,64 GB,75%,185 g,16:09
Oppo,Oppo R9s,180,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41129_phone_front_x_small.jpeg,On Sale,6,4.8,7.4,6.9,5.5,5.5,0,3010 mAh,ARM Cortex,401 ppi Very high density,5.5,16 Mpx/--,16 Mpx/1.7,Android 6.0Marshmallow,Android 6.0 Marshmallow,Qualcomm Snapdragon 625 MSM8953,4 GB RAM,1080 x 1920 px,Amoled,76.0 mm  150.0 mm  6.6 mm,64 GB,73%,145 g,16:09
Oppo,Oppo A57,135,//cdn-files.kimovil.com/phone_front/0001/86/thumb_85518_phone_front_x_small.jpeg,On Sale,4.8,3.8,5.2,4.7,4.9,5.2,0,2900 mAh,8x1.4GHz ARM Cortex A53,282 ppi Medium Density,5.2,16 Mpx/2.0,13 Mpx/2.2,Android 6.0Marshmallow,Android 6.0 Marshmallow,Qualcomm Snapdragon 435 MSM8940,3 GB RAM,720 x 1280 px,LCD IPS,72.9 mm  149.1 mm  7.7 mm,32 GB,68%,147 g,16:09
Oppo,Oppo A77,208,//cdn-files.kimovil.com/phone_front/0001/71/thumb_70046_phone_front_x_small.jpeg,On Sale,5.3,5,4.5,5.8,5.1,6.2,0,3200 mAh,4x 1.5 GHz ARM,401 ppi Very high density,5.5,16 Mpx/2.0,13 Mpx/2.2,Android 6.0Marshmallow,ColorOS 3.0 (Android 6.0.1 Marshmallow),MediaTek MT6750T,4 GB RAM,1080 x 1920 px,LCD IPS,75.2 mm  153.3 mm  7.3 mm,64 GB,72%,153 g,16:09
Oppo,Oppo R11 Plus,248,//cdn-files.kimovil.com/phone_front/0001/72/thumb_71415_phone_front_x_small.jpeg,On Sale,6.1,6.5,5.5,6.8,6.8,4.7,0,3880 mAh,4x Kryo 260 2.2 Ghz,367 ppi High Density,6,20 Mpx/--,20 Mpx,Android 7.0Nougat,Android 7.1.1 Nougat,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 1920 px,LTPS LCD,81.5 mm  165.8 mm  7.8 mm,64 GB,73%,188 g,16:09
Oppo,Oppo R11,185,//cdn-files.kimovil.com/phone_front/0001/73/thumb_72595_phone_front_x_small.jpeg,On Sale,5.7,4.1,5.5,6.8,6.7,5.3,0,2900 mAh,4x Kryo 260 2.2 Ghz,367 ppi High Density,5.5,20 Mpx/--,20 Mpx,Android 7.0Nougat,Android 7.1.1 Nougat,Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 1920 px,Amoled,76.0 mm  150.0 mm  6.8 mm,64 GB,73%,150 g,16:09
Oppo,Oppo R11s Plus,311,//cdn-files.kimovil.com/phone_front/0002/01/thumb_100316_phone_front_x_small.jpeg,On Sale,7,6.7,7.9,6.7,6.9,6.7,0,4000 mAh,4x Kryo 260 2.2 Ghz,376 ppi High Density,6.43,20.1 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,Android 8.0 Oreo,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 2160 px,Amoled,80.2 mm  164.8 mm  7.3 mm,64 GB,80%,182 g,18:09
Oppo,Oppo R11s,230,//cdn-files.kimovil.com/phone_front/0002/01/thumb_100270_phone_front_x_small.jpeg,On Sale,6.6,5.3,7.9,6.6,6.8,6.5,0,3205 mAh,4x Kryo 260 2.2 Ghz,402 ppi Very high density,6.01,20.1 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,Android 8.0 Oreo,Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2160 px,Amoled,75.5 mm  155.1 mm  7.1 mm,64 GB,79%,153 g,18:09
Oppo,Oppo A79,219,//cdn-files.kimovil.com/phone_front/0002/31/thumb_130763_phone_front_x_small.jpeg,On Sale,5.5,4.3,5.5,6,6,5.8,0,3000 mAh,4x 2.5 GHz ARM Cortex,402 ppi Very high density,6.01,16 Mpx/2.0,16 Mpx/1.8,Android 7.0Nougat,ColorOS 3.2 (Android 7.1.1 Nougat),MediaTek Helio P23 (MT6763T),4 GB RAM,1080 x 2160 px,Amoled,76.0 mm  157.3 mm  7.0 mm,64 GB,78%,140 g,18:09
Oppo,Oppo R15,258,//cdn-files.kimovil.com/phone_front/0002/32/thumb_131795_phone_front_x_small.jpeg,On Sale,6.9,5.9,7.4,6.7,7,7.5,0,3450 mAh,4x 2.00GHz ARM Cortex A73 + 4x 2.00GHz ARM Cortex A53,402 ppi Very high density,6.28,20 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,ColorOS 5.0 (Android 8.1 Oreo),MediaTek Helio P60 MT6771,6 GB RAM,1080 x 2280 px,Oled,75.2 mm  155.1 mm  7.4 mm,128 GB,84%,175 g,19:09
Oppo,Oppo A1,191,//cdn-files.kimovil.com/phone_front/0002/36/thumb_135359_phone_front_x_small.jpeg,On Sale,5.3,5.2,4.2,6,5.8,5.1,0,3180 mAh,4x 2.5 GHz ARM Cortex,282 ppi Medium Density,5.7,8 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,ColorOS 3.2 (Android 7.1.1 Nougat),MediaTek Helio P23 (MT6763T),4 GB RAM,720 x 1440 px,LCD IPS,73.1 mm  150.5 mm  7.7 mm,64 GB,76%,143 g,18:09
Oppo,Oppo Find X,528,//cdn-files.kimovil.com/phone_front/0002/47/thumb_146066_phone_front_x_small.jpeg,On Sale,7.6,6.3,8.2,7.6,8,8,0,3730 mAh,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,403 ppi Very high density,6.42,25 Mpx/2.0,16 Mpx/2.0,Android 8.0Oreo,ColorOS 5.1 (Android 8.1 Oreo),Qualcomm Snapdragon 845,8 GB RAM,1080 x 2340 px,Amoled,74.2 mm  156.7 mm  9.4 mm,128 GB,87%,186 g,19:09
Oppo,Oppo A5,172,//cdn-files.kimovil.com/phone_front/0002/48/thumb_147300_phone_front_x_small.jpeg,On Sale,6,7.7,5,4.7,6.3,6.2,0,4230 mAh,ARM Cortex,271 ppi Medium Density,6.2,8 Mpx/2.2,13 Mpx/2.2,Android 8.0Oreo,ColorOS 5.1 (Android 8.1 Oreo),Qualcomm Snapdragon 450,4 GB RAM,720 x 1520 px,LCD IPS,75.6 mm  156.2 mm  8.2 mm,64 GB,81%,168 g,19:09
Oppo,Oppo R17,342,//cdn-files.kimovil.com/phone_front/0002/54/thumb_153172_phone_front_x_small.jpeg,On Sale,6.8,6.1,6.2,6.6,7.4,7.8,0,3500 mAh,2x Kryo 360 2Ghz,403 ppi Very high density,6.4,24.8 Mpx/2.0,16 Mpx/1.85,Android 8.0Oreo,ColorOS 5.2 (Android 8.1 Oreo),Qualcomm Snapdragon 670,8 GB RAM,1080 x 2340 px,Amoled,74.9 mm  157.5 mm  7.5 mm,128 GB,85%,182 g,19:09
Oppo,Oppo A7x,195,//cdn-files.kimovil.com/phone_front/0002/58/thumb_157375_phone_front_x_small.jpeg,On Sale,6.8,7.7,6.1,6.1,6.8,7.4,0,4230 mAh,4x 2.00GHz ARM Cortex A73 + 4x 2.00GHz ARM Cortex A53,409 ppi Very high density,6.3,16 Mpx,16 Mpx/1.85,Android 8.0Oreo,ColorOS 5.2 (Android 8.1 Oreo),MediaTek Helio P60 MT6771,4 GB RAM,1080 x 2340 px,Amoled,74.0 mm  156.7 mm  8.0 mm,128 GB,84%,169 g,19:09
Oppo,Oppo K1,226,//cdn-files.kimovil.com/phone_front/0002/62/thumb_161652_phone_front_x_small.jpeg,On Sale,6.6,5.9,6.7,5.6,6.8,7.8,0,3500 mAh,4x Kryo 260 2.2 Ghz,403 ppi Very high density,6.4,25 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,ColorOS 5.2 (Android 8.1 Oreo),Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2340 px,Oled,75.5 mm  158.3 mm  7.4 mm,64 GB,84%,156 g,19:09
Oppo,Oppo R15x,270,//cdn-files.kimovil.com/phone_front/0002/64/thumb_163775_phone_front_x_small.jpeg,On Sale,6.4,6.1,5.4,6.2,7.1,7.3,0,3600 mAh,4x Kryo 260 2.2 Ghz,403 ppi Very high density,6.4,24.8 Mpx/--,16 Mpx,Android 8.0Oreo,ColorOS 5.2 (Android 8.1 Oreo),Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 2340 px,Amoled,75.5 mm  158.3 mm  7.4 mm,128 GB,84%,190 g,19.5:9
Oppo,Oppo RX17 Neo,334,//cdn-files.kimovil.com/phone_front/0002/70/thumb_169458_phone_front_x_small.jpeg,On Sale,7,6.1,6.4,7.5,6.9,8.2,0,3600 mAh,4x Kryo 260 2.2 Ghz,403 ppi Very high density,6.4,24.8 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,ColorOS 5.2 (Android 8.1 Oreo),Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2340 px,Oled,75.5 mm  158.3 mm  7.4 mm,128 GB,84%,156 g,19.5:9
Oppo,Oppo Reno2 F,627,//cdn-files.kimovil.com/phone_front/0003/02/thumb_201906_phone_front_x_small.jpeg,On Sale,8.4,7.5,8.9,8.8,8.6,8.4,0,4065 mAh,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,388 ppi High Density,6.6,16 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6 (Android 9.0 Pie),Qualcomm Snapdragon 855,8 GB RAM,1080 x 2340 px,Amoled,77.2 mm  162.0 mm  9.3 mm,256 GB,85%,210 g,19.5:9
Oppo,Oppo Reno,324,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200433_phone_front_x_small.jpeg,On Sale,7.8,6.4,8.3,7.9,7.6,8.6,0,3765 mAh,"Qualcomm® Kryo™ 360 CPU, Octa",403 ppi Very high density,6.4,16 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6 (Android 9.0 Pie),Qualcomm Snapdragon 710,6 GB RAM,1080 x 2340 px,Amoled,74.3 mm  156.6 mm  9.0 mm,256 GB,86%,185 g,19.5:9
Oppo,Oppo A9,342,//cdn-files.kimovil.com/phone_front/0003/05/thumb_204947_phone_front_x_small.jpeg,On Sale,7.1,7,6.8,6.8,7.4,7.7,0,4020 mAh,4x 2.1GHz ARM Cortex A73 + 4x 2.0GHz ARM Cortex A53,395 ppi High Density,6.53,16 Mpx/2.0,18 Mpx/1.8,Android 9.0P,ColorOS 6 (Android 9.0 Pie),MediaTek Helio P70,6 GB RAM,1080 x 2340 px,LCD IPS,76.2 mm  162.3 mm  8.4 mm,128 GB,84%,190 g,19.5:9
Oppo,Oppo A9X,310,//cdn-files.kimovil.com/phone_front/0003/10/thumb_209313_phone_front_x_small.jpeg,On Sale,7.1,7,7.3,6,7.4,7.7,0,4020 mAh,4x 2.1GHz ARM Cortex A73 + 4x 2.0GHz ARM Cortex A53,395 ppi High Density,6.53,16 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6 (Android 9.0 Pie),MediaTek Helio P70,6 GB RAM,1080 x 2340 px,LCD IPS,76.2 mm  162.3 mm  8.4 mm,128 GB,84%,190 g,19.5:9
Oppo,Oppo K3,332,//cdn-files.kimovil.com/phone_front/0003/11/thumb_210753_phone_front_x_small.jpeg,On Sale,6.6,6.4,5.6,5.7,7.5,7.7,0,3765 mAh,"Qualcomm® Kryo™ 360 CPU, Octa",396 ppi High Density,6.5,16 Mpx/2.0,16 Mpx/1.8,Android 9.0P,ColorOS 6 (Android 9.0 Pie),Qualcomm Snapdragon 710,6 GB RAM,1080 x 2340 px,Amoled,76.0 mm  161.2 mm  9.4 mm,64 GB,84%,191 g,19.5:9
Oppo,Oppo Reno Z,403,//cdn-files.kimovil.com/phone_front/0003/13/thumb_212487_phone_front_x_small.jpeg,On Sale,7.7,7.3,7.8,8,7.7,7.7,0,4035 mAh,2x2.2 GHz ARM Cortex,403 ppi Very high density,6.4,32 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6 (Android 9.0 Pie),MediaTek Helio P90 (MT6779),6 GB RAM,1080 x 2340 px,Amoled,74.9 mm  157.3 mm  9.1 mm,256 GB,85%,186 g,19.5:9
Oppo,Oppo Reno 2Z,304,//cdn-files.kimovil.com/phone_front/0003/40/thumb_239073_phone_front_x_small.jpeg,On Sale,7.5,7,8.1,6.7,7.8,7.9,0,4000 mAh,2x2.2 GHz ARM Cortex,396 ppi High Density,6.5,16 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6.1 (Android 9.0 Pie),MediaTek Helio P90 (MT6779),8 GB RAM,1080 x 2340 px,Amoled,75.8 mm  161.8 mm  8.7 mm,256 GB,83%,195 g,19.5:9
Oppo,Oppo A5 2020,183,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246629_phone_front_x_small.jpeg,On Sale,7.1,8.6,6.3,7,6.6,6.8,0,5000 mAh,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,270 ppi Medium Density,6.5,8 Mpx/2.2,12.2 Mpx/1.8,Android 9.0P,ColorOS 6.0.1 (Android 9.0 Pie),Qualcomm Snapdragon 665,3 GB RAM,720 x 1600 px,LCD IPS,75.6 mm  163.6 mm  9.1 mm,64 GB,82%,195 g,20:09
Oppo,Oppo A9 2020,226,//cdn-files.kimovil.com/phone_front/0003/47/thumb_246618_phone_front_x_small.jpeg,On Sale,7.5,8.6,6.9,7.9,7.2,6.8,0,5000 mAh,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,270 ppi Medium Density,6.5,16 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6.0.1 (Android 9.0 Pie),Qualcomm Snapdragon 665,4 GB RAM,720 x 1600 px,LCD IPS,75.6 mm  163.6 mm  9.1 mm,128 GB,82%,195 g,20:09
Oppo,Oppo A11x,330,//cdn-files.kimovil.com/phone_front/0003/77/thumb_276588_phone_front_x_small.png,On Sale,7.1,8.7,7,5.9,7.5,6.6,0,5000 mAh,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,270 ppi Medium Density,6.5,16 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6.0.1 (Android 9.0 Pie),Qualcomm Snapdragon 665,8 GB RAM,720 x 1600 px,LCD,75.6 mm  163.6 mm  9.1 mm,128 GB,82%,195 g,20:09
Oppo,Oppo Reno Ace,422,//cdn-files.kimovil.com/phone_front/0003/54/thumb_253273_phone_front_x_small.jpeg,On Sale,8.1,7.1,8.3,8.3,8.6,8.3,0,4000 mAh,1x 2.96 GHz Kryo 485,405 ppi Very high density,6.5,16 Mpx/2.2,48 Mpx/1.7,Android 9.0P,ColorOS 6.1 (Android 9.0 Pie),Qualcomm Snapdragon 855 Plus,8 GB RAM,1080 x 2400 px,Oled,75.7 mm  161.0 mm  8.7 mm,128 GB,83%,199 g,20:09
Oppo,Oppo A11,195,//cdn-files.kimovil.com/phone_front/0003/77/thumb_276631_phone_front_x_small.jpeg,On Sale,7,8.7,6.6,5.5,7.2,6.8,0,5000 mAh,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,270 ppi Medium Density,6.5,16 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6.0.1 (Android 9.0 Pie),Qualcomm Snapdragon 665,4 GB RAM,720 x 1600 px,LCD IPS,75.6 mm  163.6 mm  9.1 mm,128 GB,82%,195 g,20:09
Oppo,Oppo Reno 3 Pro,552,//cdn-files.kimovil.com/phone_front/0003/89/thumb_288691_phone_front_x_small.jpeg,On Sale,8.3,7.4,9.1,8,8.1,9,0,4025 mAh,1x Cortex,405 ppi Very high density,6.5,44 Mpx/2.4,64 Mpx/1.8,Android 10Q,ColorOS 7 (Android 10),Qualcomm Snapdragon 765G,8 GB RAM,1080 x 2400 px,Oled,72.4 mm  159.4 mm  7.7 mm,128 GB,88%,171 g,20:09
Oppo,Oppo Reno 3,357,//cdn-files.kimovil.com/phone_front/0003/89/thumb_288686_phone_front_x_small.jpeg,On Sale,7.5,7.4,7.8,6.5,8.3,7.4,0,4025 mAh,4x Cortex A77 2.6GHz + 4x Cortex A55 2.0G,409 ppi Very high density,6.44,44 Mpx/2.4,48 Mpx/1.8,Android 10Q,ColorOS 7 (Android 10),MediaTek MT6885 Dimensity 1000L,8 GB RAM,1080 x 2400 px,Amoled,74.3 mm  160.3 mm  7.9 mm,128 GB,84%,181 g,20:09
Oppo,Oppo A91,281,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290551_phone_front_x_small.jpeg,On Sale,6.9,7.1,6.8,5.9,7.1,7.4,0,4025 mAh,4x 2.1GHz ARM Cortex,411 ppi Very high density,6.4,30 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6 (Android 9.0 Pie),MediaTek Helio P70 (MT6771V/CT),6 GB RAM,1080 x 2400 px,Amoled,73.3 mm  160.2 mm  7.9 mm,128 GB,84%,172 g,20:09
Oppo,Oppo A8,195,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290577_phone_front_x_small.jpeg,On Sale,6.3,7.6,5.6,5.2,6.4,6.5,0,4230 mAh,4×Cortex A53 2.3GHz+4×Cortex A53 1.8GHz,270 ppi Medium Density,6.5,8 Mpx/2.2,12 Mpx/1.8,Android 9.0P,ColorOS 6.1 (Android 9.0 Pie),MediaTek Helio P35 MT6765,4 GB RAM,720 x 1600 px,LCD IPS,75.5 mm  163.9 mm  8.3 mm,128 GB,82%,180 g,20:09
Oppo,Oppo R,433,//cdn-files.kimovil.com/phone_front/0004/22/thumb_321540_phone_front_x_small.jpeg,Presell,7.8,7.4,8.8,7.7,8,7.3,0,4025 mAh,1x Cortex,411 ppi Very high density,6.4,32 Mpx/2.0,48 Mpx/1.7,Android 10Q,ColorOS 7 (Android 10),Qualcomm Snapdragon 765G,8 GB RAM,1080 x 2400 px,Oled,74.3 mm  160.3 mm  8.0 mm,128 GB,83%,180 g,20:09
Oppo,Oppo Reno Ace 2,617,//cdn-files.kimovil.com/phone_front/0004/48/thumb_347964_phone_front_x_small.jpeg,Presell,8.4,7.5,8.2,8.3,9.2,8.8,0,4000 mAh,Kryo 585 1x Cortex,402 ppi Very high density,6.55,16 Mpx/2.4,48 Mpx/1.7,Android 10Q,Android 10,Qualcomm Snapdragon 865,8 GB RAM,1080 x 2400 px,Oled,75.4 mm  160.0 mm  8.6 mm,128 GB,85%,185 g,20:09
Nokia,Nokia Lumia 930,346,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1814_phone_front_x_small.jpeg,On Sale,4,2.9,4.7,5.5,3.6,3.4,0,2420 mAh,Krait 400,441 ppi Very high density,5,1.2 Mpx/--,20.1 Mpx/2.4,Windows Phone 8.1,Microsoft Windows 8.1,Qualcomm Snapdragon 800 MSM8974AA,2 GB RAM,1080 x 1920 px,Amoled,71.0 mm  137.0 mm  9.8 mm,32 GB,70%,167 g,16:09
Nokia,Nokia Lumia 635,86,//cdn-files.kimovil.com/phone_front/0001/01/thumb_977_phone_front_x_small.jpeg,On Sale,2.6,2.1,2.7,3.2,1.9,2.9,0,1830 mAh,ARM Cortex,218 ppi Medium Density,4.5,0 Mpx/--,5 Mpx/2.4,Windows Phone 8.1,Microsoft Windows 8.1,Qualcomm Snapdragon 400 MSM8926,512 MB RAM,480 x 854 px,LCD IPS,66.7 mm  129.5 mm  9.2 mm,8 GB,64%,134 g,16:09
Nokia,Nokia Lumia 530,85,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1661_phone_front_x_small.jpeg,On Sale,2.1,1.7,2.7,2.4,1.9,2,0,1430 mAh,ARM Cortex,245 ppi Medium Density,4,0 Mpx/--,5 Mpx/2.4,Windows Phone 8.1,Microsoft Windows Phone 8.1,Qualcomm Snapdragon 200 MSM8212,512 MB RAM,480 x 854 px,LCD IPS,62.3 mm  119.7 mm  11.7 mm,4 GB,59%,129 g,16:09
Nokia,Nokia 5,224,//cdn-files.kimovil.com/phone_front/0001/61/thumb_60062_phone_front_x_small.jpeg,On Sale,4.9,4.3,4.4,6.5,4.6,4.9,0,3000 mAh,4x1.4GHz ARM Cortex A53 + 4x1.1GHz ARM Cortex,282 ppi Medium Density,5.2,8 Mpx/2.0,13 Mpx/2.0,Android 7.0Nougat,Android 7.1.1 Nougat,Qualcomm Snapdragon 430 MSM8937,2 GB RAM,720 x 1280 px,LCD IPS,72.5 mm  149.7 mm  8.6 mm,16 GB,68%,159 g,16:09
Nokia,Nokia 3,129,//cdn-files.kimovil.com/phone_front/0001/61/thumb_60052_phone_front_x_small.jpeg,On Sale,4.6,3.7,4.1,6,4,5.1,0,2650 mAh,4x ARM Cortex,294 ppi Medium Density,5,8 Mpx/2.0,8 Mpx/2.0,Android 7.0Nougat,Android 7.0 Nougat,MediaTek MT6737 (1.3Ghz),2 GB RAM,720 x 1280 px,LCD IPS,71.4 mm  143.4 mm  8.7 mm,16 GB,67%,140 g,16:09
Nokia,Nokia 2,92,//cdn-files.kimovil.com/phone_front/0002/21/thumb_120836_phone_front_x_small.jpeg,On Sale,4.9,7.6,2.6,5.5,2.4,6.2,0,4100 mAh,ARM Cortex,294 ppi Medium Density,5,5 Mpx/--,8 Mpx/2.6,Android 8.0Oreo,Android 8.1 Oreo,Qualcomm Snapdragon 212 MSM8909 v2,1 GB RAM,720 x 1280 px,LCD IPS,71.3 mm  143.5 mm  9.3 mm,8 GB,67%,100 g,16:09
Nokia,Nokia 8 Sirocco,436,//cdn-files.kimovil.com/phone_front/0002/29/thumb_128606_phone_front_x_small.jpeg,On Sale,7.2,5.7,7.6,7.6,7.5,7.4,0,3260 mAh,4x 2.45 GHz Kryo + 4x 2.15 GHz Kryo,534 ppi Very high density,5.5,5 Mpx/2.0,12 Mpx/1.7,Android 8.0Oreo,Android 8.1 Oreo,Qualcomm Snapdragon 835,6 GB RAM,1440 x 2560 px,pOLED,73.0 mm  140.9 mm  7.5 mm,128 GB,81%,180 g,16:09
Nokia,Nokia 1,112,//cdn-files.kimovil.com/phone_front/0002/29/thumb_128591_phone_front_x_small.jpeg,On Sale,3.3,2.8,2.9,4.6,3.3,2.9,0,2150 mAh,ARM Cortex,218 ppi Medium Density,4.5,1.9 Mpx/--,5 Mpx/2.4,Android 8.0Oreo,Android 8.1 Oreo Go Edition,MediaTek MT6737M,1 GB RAM,480 x 854 px,LCD IPS,67.8 mm  133.6 mm  9.5 mm,8 GB,61%,134 g,16:09
Nokia,Nokia 5.1,140,//cdn-files.kimovil.com/phone_front/0002/43/thumb_142290_phone_front_x_small.jpeg,On Sale,5.1,3.8,3.2,7.7,5.3,5.6,0,3000 mAh,4x2.0 GHz ARM Cortex,439 ppi Very high density,5.5,8 Mpx/--,16 Mpx,Android 8.0Oreo,Android 8.0 Oreo,MediaTek Helio P18 (MT6755S),2 GB RAM,1080 x 2160 px,LCD IPS,70.7 mm  151.1 mm  8.3 mm,16 GB,73%,160 g,18:09
Nokia,Nokia 5.1 Plus,149,//cdn-files.kimovil.com/phone_front/0002/55/thumb_154429_phone_front_x_small.jpeg,On Sale,5.9,5,6.1,6.6,6.7,5.2,0,3060 mAh,4x 2.00GHz ARM Cortex A73 + 4x 2.00GHz ARM Cortex A53,287 ppi Medium Density,5.86,8 Mpx/2.2,13 Mpx/2.0,Android 9.0P,Android 9.0 Pie,MediaTek Helio P60 MT6771,3 GB RAM,720 x 1520 px,LCD IPS,72.0 mm  149.5 mm  8.1 mm,32 GB,79%,160 g,19:09
Nokia,Nokia X7,319,//cdn-files.kimovil.com/phone_front/0003/08/thumb_207853_phone_front_x_small.jpeg,On Sale,7,6.1,8.1,6.9,7.1,6.9,0,3500 mAh,"Qualcomm® Kryo™ 360 CPU, Octa",403 ppi Very high density,6.18,20 Mpx/2.0,12 Mpx/1.9,Android 8.0Oreo,Android 8.1 Oreo,Qualcomm Snapdragon 710,4 GB RAM,1080 x 2246 px,LCD IPS,75.8 mm  154.8 mm  8.0 mm,64 GB,82%,185 g,18:09
Nokia,Nokia 3.1 Plus,130,//cdn-files.kimovil.com/phone_front/0002/62/thumb_161794_phone_front_x_small.jpeg,On Sale,5.8,5.8,6.3,7,5.8,4.2,0,3500 mAh,ARM Cortex,268 ppi Medium Density,6,8 Mpx/2.2,13 Mpx/2.0,Android 9.0P,Android 9.0 Pie,MediaTek Helio P22 MT6762,3 GB RAM,720 x 1440 px,LCD IPS,76.4 mm  156.9 mm  8.2 mm,16 GB,77%,180 g,18:09
