average_rating,battery_rating,brand,camera_rating,connectivity_rating,design_rating,performance_rating,phone_image,phone_name,user_rating
4.8,3.1,Samsung,4.7,6.3,4.9,5.0,//cdn-files.kimovil.com/phone_front/0001/32/thumb_31161_phone_front_medium.jpeg,Samsung Galaxy C5,0
7.2,7.5,Samsung,7.3,7.6,7.0,6.7,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29840_phone_front_medium.jpeg,Samsung Galaxy S7 Active,0
3.8,3.5,Samsung,3.6,4.3,4.2,3.6,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220942_devicerender_small.jpeg,Samsung Galaxy J3 Pro,0
3.8,3.6,Samsung,3.7,4.9,2.6,4.1,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220620_devicerender_small.jpeg,Samsung Galaxy J2 Prime,0
6.1,1.7,Samsung,7.2,8.0,7.3,6.5,//cdn-files.kimovil.com/phone_front/0001/32/thumb_31438_phone_front_medium.jpeg,Samsung Galaxy Note 7,0
5.6,5.7,Samsung,6.5,5.2,5.6,4.9,//cdn-files.kimovil.com/phone_front/0001/66/thumb_65004_phone_front_medium.jpeg,Samsung Galaxy J7 Prime,0
5.3,5.6,Samsung,4.6,6.5,4.3,5.6,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221321_devicerender_small.jpeg,Samsung Galaxy A8 (2016),0
4.7,5.5,Samsung,4.4,5.0,4.1,4.7,//cdn-files.kimovil.com/phone_front/0002/59/thumb_158463_phone_front_medium.jpeg,Samsung Galaxy On8,0
4.5,3.4,Samsung,6.4,4.9,3.6,4.4,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220593_devicerender_small.jpeg,Samsung Galaxy J5 Prime,0
3.8,3.6,Samsung,3.6,5.1,2.8,4.1,//cdn-files.kimovil.com/phone_front/0001/46/thumb_45165_phone_front_medium.jpeg,Samsung Galaxy Grand Prime+,0
5.2,5.7,Samsung,4.1,5.2,5.9,5.1,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148501_phone_front_medium.jpeg,Samsung Galaxy On Nxt,0
6.3,6.4,Samsung,5.9,6.6,6.5,6.1,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41921_phone_front_medium.jpeg,Samsung Galaxy C9,0
4.1,3.2,Samsung,3.0,5.3,4.4,4.8,//cdn-files.kimovil.com/phone_front/0001/65/thumb_64991_phone_front_medium.jpeg,Samsung Galaxy On5 2016,0
5.4,3.0,Samsung,6.4,6.7,6.2,4.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220754_devicerender_small.jpeg,Samsung Galaxy A3 (2017),0
6.1,5.4,Samsung,6.1,7.5,6.1,5.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220753_devicerender_small.jpeg,Samsung Galaxy A5 (2017),0
5.3,5.1,Samsung,4.8,6.7,4.5,5.6,//cdn-files.kimovil.com/phone_front/0001/65/thumb_64678_phone_front_medium.jpeg,Samsung Galaxy C7 Pro,0
3.6,3.6,Samsung,3.7,4.4,2.5,3.9,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148834_phone_front_medium.jpeg,Samsung Galaxy J2 Ace,0
5.9,6.2,Samsung,4.6,7.7,5.9,5.3,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220772_devicerender_small.jpeg,Samsung Galaxy A7 (2017),0
4.9,4.8,Samsung,4.1,5.5,5.5,4.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220886_devicerender_small.jpeg,Samsung Galaxy Xcover 4,0
7.6,6.1,Samsung,7.6,8.0,8.7,7.4,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220873_devicerender_small.jpeg,Samsung Galaxy S8+,0
7.4,5.1,Samsung,7.6,8.1,8.9,7.4,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220881_devicerender_small.jpeg,Samsung Galaxy S8,0
5.3,3.0,Samsung,4.7,6.9,6.1,5.6,//cdn-files.kimovil.com/phone_front/0002/37/thumb_136267_phone_front_medium.jpeg,Samsung Galaxy C5 Pro,0
2.9,2.4,Samsung,3.7,3.0,2.3,3.1,//cdn-files.kimovil.com/phone_front/0002/50/thumb_149293_phone_front_medium.jpeg,Samsung Z4,0
4.4,3.4,Samsung,4.0,6.3,3.5,4.7,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220912_devicerender_small.jpeg,Samsung Galaxy J3 (2017),0
2.8,1.7,Samsung,3.5,4.4,2.1,2.3,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220622_devicerender_small.jpeg,Samsung Galaxy J1 mini Prime,0
5.4,5.0,Samsung,6.5,6.7,3.6,5.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221082_devicerender_small.jpeg,Samsung Galaxy J5 (2017),0
5.3,6.2,Samsung,4.7,6.2,4.2,5.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221078_devicerender_small.jpeg,Samsung Galaxy J7 (2017),0
5.1,5.5,Samsung,3.3,6.0,5.2,5.3,//cdn-files.kimovil.com/phone_front/0001/82/thumb_81662_phone_front_medium.jpeg,Samsung Galaxy C7 2017,0
5.1,5.5,Samsung,4.8,5.1,4.4,5.6,//cdn-files.kimovil.com/phone_front/0001/79/thumb_78273_phone_front_medium.jpeg,Samsung Galaxy On Max,0
5.1,5.5,Samsung,4.8,5.1,4.8,5.3,//cdn-files.kimovil.com/phone_front/0001/79/thumb_78268_phone_front_medium.jpeg,Samsung Galaxy J7 Max,0
4.6,4.9,Samsung,4.4,4.8,4.1,4.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221107_devicerender_small.jpeg,Samsung Galaxy J7 Nxt,0
7.0,5.4,Samsung,7.2,8.0,7.4,7.1,//cdn-files.kimovil.com/phone_front/0001/32/thumb_31438_phone_front_medium.jpeg,Samsung Galaxy Note FE,0
7.6,7.4,Samsung,7.7,8.1,7.6,7.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221197_devicerender_small.jpeg,Samsung Galaxy S8 Active,0
7.5,6.1,Samsung,7.2,8.3,8.3,7.4,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221099_devicerender_small.jpeg,Samsung Galaxy Note 8,0
5.0,4.4,Samsung,5.6,5.1,4.5,5.6,//cdn-files.kimovil.com/phone_front/0002/03/thumb_102185_phone_front_medium.jpeg,Samsung Galaxy J7+,0
5.2,4.3,Samsung,5.6,6.0,4.9,5.4,//cdn-files.kimovil.com/phone_front/0001/96/thumb_95798_phone_front_medium.jpeg,Samsung Galaxy C8,0
3.5,3.6,Samsung,2.8,4.5,2.8,4.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221296_devicerender_small.jpeg,Samsung Galaxy J2 (2018),0
6.3,4.5,Samsung,5.9,8.3,6.5,6.5,//cdn-files.kimovil.com/phone_front/0002/21/thumb_120693_phone_front_medium.jpeg,Samsung Galaxy A8 (2018),0
5.2,5.7,Samsung,4.4,5.2,5.3,5.2,//cdn-files.kimovil.com/phone_front/0002/85/thumb_184325_phone_front_medium.jpeg,Samsung Galaxy On7 Prime (2018),0
3.9,3.7,Samsung,3.7,4.4,4.3,3.5,//cdn-files.kimovil.com/phone_front/0002/60/thumb_159224_phone_front_medium.jpeg,Samsung Galaxy J2 Pro,0
7.8,6.1,Samsung,8.2,8.3,8.2,8.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221376_devicerender_small.jpeg,Samsung Galaxy S9+,0
7.5,4.7,Samsung,7.8,8.4,8.5,7.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221380_devicerender_small.jpeg,Samsung Galaxy S9,0
5.2,5.7,Samsung,4.4,5.2,5.4,5.2,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148590_phone_front_medium.jpeg,Samsung Galaxy J7 Prime 2,0
3.9,3.9,Samsung,3.6,4.8,3.3,4.1,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221659_devicerender_small.jpeg,Samsung Galaxy J2 Core,0
5.6,6.0,Samsung,5.9,6.2,4.5,5.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221451_devicerender_small.jpeg,Samsung Galaxy A6 Plus (2018),0
5.1,4.9,Samsung,4.9,6.5,3.8,5.3,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221461_devicerender_small.jpeg,Samsung Galaxy A6 (2018),0
4.6,5.4,Samsung,4.0,4.8,4.0,4.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221517_devicerender_small.jpeg,Samsung Galaxy J4 (2018),0
5.6,4.9,Samsung,5.6,7.5,4.7,5.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221558_devicerender_small.jpeg,Samsung Galaxy J6 (2018),0
6.6,4.7,Samsung,6.4,7.5,8.0,6.5,//cdn-files.kimovil.com/phone_front/0002/42/thumb_141167_phone_front_medium.jpeg,Samsung Galaxy S Luxury Edition,0
6.7,6.2,Samsung,7.0,7.4,6.4,6.5,//cdn-files.kimovil.com/phone_front/0002/44/thumb_143157_phone_front_medium.jpeg,Samsung Galaxy A9 Star,0
6.2,6.0,Samsung,5.8,7.8,5.8,5.7,//cdn-files.kimovil.com/phone_front/0002/44/thumb_143152_phone_front_medium.jpeg,Samsung Galaxy A9 Star Lite,0
5.3,5.0,Samsung,5.0,7.1,3.7,5.5,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148278_phone_front_medium.jpeg,Samsung Galaxy J7 (2018),0
6.3,6.1,Samsung,7.4,7.4,5.0,5.7,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221539_devicerender_small.jpeg,Samsung Galaxy J8,0
6.7,6.2,Samsung,6.6,7.4,6.4,6.7,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148626_phone_front_medium.jpeg,Samsung Galaxy A8 Star,0
4.9,4.9,Samsung,4.1,4.8,5.1,5.5,//cdn-files.kimovil.com/phone_front/0002/49/thumb_148510_phone_front_medium.jpeg,Samsung Galaxy On6,0
4.9,5.6,Samsung,5.0,5.4,4.0,4.6,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221634_devicerender_small.jpeg,Samsung Galaxy J4+,0
8.0,7.2,Samsung,8.2,8.5,8.3,8.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221686_devicerender_small.jpeg,Samsung Galaxy Note 9,0
6.3,5.5,Samsung,6.8,7.5,5.1,6.6,//cdn-files.kimovil.com/phone_front/0002/60/thumb_159046_phone_front_medium.jpeg,Samsung Galaxy A7 (2018),0
5.2,5.7,Samsung,5.2,6.0,4.0,5.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221738_devicerender_small.jpeg,Samsung Galaxy J6+,0
7.1,6.4,Samsung,7.1,8.2,6.8,7.1,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221721_devicerender_small.jpeg,Samsung Galaxy A9 (2018),0
4.5,5.6,Samsung,3.8,4.7,4.3,4.0,//cdn-files.kimovil.com/phone_front/0003/06/thumb_205224_phone_front_medium.jpeg,Samsung Galaxy J4 Core,0
5.6,5.5,Samsung,4.4,6.4,5.0,6.9,//cdn-files.kimovil.com/phone_front/0002/75/thumb_174774_phone_front_medium.jpeg,Samsung Galaxy A6s,0
7.0,5.8,Samsung,6.5,7.4,8.0,7.4,//cdn-files.kimovil.com/phone_front/0002/76/thumb_175670_phone_front_medium.jpeg,Samsung Galaxy A8s,0
7.0,5.8,Samsung,6.8,7.2,8.0,7.4,//cdn-files.kimovil.com/phone_front/0002/76/thumb_175670_phone_front_medium.jpeg,Samsung Galaxy A9 Pro (2019),0
5.7,5.9,Samsung,5.1,5.7,6.3,5.3,//cdn-files.kimovil.com/phone_front/0002/89/thumb_188974_phone_front_medium.jpeg,Samsung Galaxy M10,0
6.9,8.4,Samsung,5.3,6.8,7.2,6.6,//cdn-files.kimovil.com/devicerender/0003/44/thumb_243823_devicerender_small.jpeg,Samsung Galaxy M20,0
8.0,8.1,Samsung,7.4,8.9,6.6,8.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221819_devicerender_small.jpeg,Samsung Galaxy Fold,0
8.8,8.0,Samsung,8.7,9.4,9.2,8.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221951_devicerender_small.jpeg,Samsung Galaxy S10 5G,0
7.8,5.3,Samsung,8.2,9.0,8.5,8.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221853_devicerender_small.jpeg,Samsung Galaxy S10e,0
8.5,7.6,Samsung,8.6,9.0,9.1,8.3,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221849_devicerender_small.jpeg,Samsung Galaxy S10 Plus,0
8.2,6.0,Samsung,8.3,9.0,9.3,8.3,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221858_devicerender_small.jpeg,Samsung Galaxy S10,0
7.1,7.0,Samsung,6.9,7.1,7.7,7.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221829_devicerender_small.jpeg,Samsung Galaxy A50,0
6.6,6.8,Samsung,5.5,6.3,7.8,6.6,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221916_devicerender_small.jpeg,Samsung Galaxy A30,0
6.9,8.4,Samsung,5.7,6.3,7.4,6.5,//cdn-files.kimovil.com/phone_front/0002/94/thumb_193060_phone_front_medium.jpeg,Samsung Galaxy M30,0
5.7,5.9,Samsung,4.1,6.2,6.1,6.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221816_devicerender_small.jpeg,Samsung Galaxy A10,0
6.5,5.1,Samsung,5.8,7.2,7.8,6.6,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221899_devicerender_small.jpeg,Samsung Galaxy A40,0
7.3,6.3,Samsung,6.7,7.9,7.7,7.9,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202264_phone_front_medium.jpeg,Samsung Galaxy A80,0
7.4,7.9,Samsung,6.9,7.2,7.8,7.4,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221972_devicerender_small.jpeg,Samsung Galaxy A70,0
5.9,4.8,Samsung,6.2,6.9,5.6,6.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221958_devicerender_small.jpeg,Samsung Galaxy A20e,0
6.6,7.1,Samsung,5.0,7.2,7.7,6.2,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221892_devicerender_small.jpeg,Samsung Galaxy A20,0
7.0,8.4,Samsung,5.5,7.2,7.2,6.7,//cdn-files.kimovil.com/phone_front/0003/09/thumb_208455_phone_front_medium.jpeg,Samsung Galaxy A40s,0
6.9,6.0,Samsung,6.7,7.0,7.6,7.4,//cdn-files.kimovil.com/phone_front/0003/06/thumb_205906_phone_front_medium.jpeg,Samsung Galaxy A60,0
4.0,3.6,Samsung,3.6,5.0,3.2,4.7,//cdn-files.kimovil.com/phone_front/0003/14/thumb_213643_phone_front_medium.jpeg,Samsung Galaxy A2 Core,0
6.0,4.8,Samsung,5.1,8.0,5.7,6.2,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202344_phone_front_medium.jpeg,Samsung Galaxy Jean2,0
6.5,7.1,Samsung,5.1,6.6,7.5,6.2,//cdn-files.kimovil.com/phone_front/0003/03/thumb_202290_phone_front_medium.jpeg,Samsung Galaxy Wide4,0
5.7,3.9,Samsung,4.7,7.0,6.6,6.5,//cdn-files.kimovil.com/devicerender/0003/57/thumb_256865_devicerender_small.jpeg,Samsung Galaxy Xcover 4s,0
5.2,4.8,Samsung,3.7,5.2,6.4,6.0,//cdn-files.kimovil.com/devicerender/0004/23/thumb_322276_devicerender_small.jpeg,Samsung Galaxy A10e,0
6.9,6.0,Samsung,6.6,7.1,7.6,7.4,//cdn-files.kimovil.com/phone_front/0003/13/thumb_212552_phone_front_medium.jpeg,Samsung Galaxy M40,0
8.5,7.8,Samsung,8.1,8.7,9.3,8.7,//cdn-files.kimovil.com/devicerender/0003/38/thumb_237281_devicerender_small.jpeg,Samsung Galaxy Note10+,0
8.1,6.2,Samsung,8.3,8.2,9.2,8.5,//cdn-files.kimovil.com/devicerender/0003/39/thumb_238617_devicerender_small.jpeg,Samsung Galaxy Note 10,0
5.5,6.6,Samsung,5.1,5.0,5.1,5.7,//cdn-files.kimovil.com/phone_front/0003/32/thumb_231515_phone_front_medium.jpeg,Samsung Galaxy A10s,0
7.2,7.0,Samsung,6.6,7.0,7.9,7.3,//cdn-files.kimovil.com/phone_front/0003/37/thumb_236575_phone_front_medium.jpeg,Samsung Galaxy A50s,0
6.9,6.9,Samsung,6.1,7.0,7.7,6.6,//cdn-files.kimovil.com/devicerender/0003/61/thumb_260055_devicerender_small.jpeg,Samsung Galaxy A30s,0
7.8,8.0,Samsung,7.5,7.5,7.8,8.4,//cdn-files.kimovil.com/devicerender/0003/56/thumb_255834_devicerender_small.jpeg,Samsung Galaxy A90 5G,0
7.1,7.1,Samsung,6.4,7.2,8.1,6.5,//cdn-files.kimovil.com/phone_front/0003/49/thumb_248770_phone_front_medium.jpeg,Samsung Galaxy M10S,0
7.6,9.1,Samsung,7.6,7.2,7.0,7.2,//cdn-files.kimovil.com/devicerender/0003/64/thumb_263501_devicerender_small.jpeg,Samsung Galaxy M30s,0
6.4,6.9,Samsung,5.6,6.6,6.9,5.9,//cdn-files.kimovil.com/devicerender/0003/64/thumb_263502_devicerender_small.jpeg,Samsung Galaxy A20s,0
7.8,7.9,Samsung,8.2,7.3,8.1,7.6,//cdn-files.kimovil.com/phone_front/0003/53/thumb_252788_phone_front_medium.jpeg,Samsung Galaxy A70s,0
7.9,8.1,Samsung,8.6,8.4,5.3,8.9,//cdn-files.kimovil.com/phone_front/0002/95/thumb_194601_phone_front_medium.jpeg,Samsung Galaxy W20 5G,0
7.7,6.9,Samsung,7.8,8.2,8.1,7.3,//cdn-files.kimovil.com/devicerender/0004/02/thumb_301123_devicerender_small.jpeg,Samsung Galaxy A51,0
8.0,8.0,Samsung,8.2,8.2,8.0,7.8,//cdn-files.kimovil.com/devicerender/0004/23/thumb_322280_devicerender_small.jpeg,Samsung Galaxy A71,0
4.8,4.7,Samsung,4.9,4.8,3.5,6.1,//cdn-files.kimovil.com/devicerender/0004/23/thumb_322277_devicerender_small.jpeg,Samsung Galaxy A01,0
8.2,8.0,Samsung,8.3,8.2,8.1,8.4,//cdn-files.kimovil.com/devicerender/0004/23/thumb_322281_devicerender_small.jpeg,Samsung Galaxy S10 Lite,0
7.9,7.9,Samsung,7.5,8.0,8.1,8.0,//cdn-files.kimovil.com/devicerender/0004/23/thumb_322282_devicerender_small.jpeg,Samsung Galaxy Note 10 Lite,0
7.0,7.4,Samsung,6.0,7.5,7.0,7.2,//cdn-files.kimovil.com/devicerender/0004/55/thumb_354027_devicerender_small.jpeg,Samsung Galaxy XCover Pro,0
7.5,5.7,Samsung,7.1,8.4,7.8,8.6,//cdn-files.kimovil.com/devicerender/0004/55/thumb_354023_devicerender_small.jpeg,Samsung Galaxy Z Flip,0
9.1,8.7,Samsung,9.9,8.6,9.5,8.9,//cdn-files.kimovil.com/devicerender/0004/55/thumb_354010_devicerender_small.jpeg,Samsung Galaxy S20 Ultra,0
8.7,8.0,Samsung,8.6,8.3,10,8.8,//cdn-files.kimovil.com/devicerender/0004/55/thumb_354016_devicerender_small.jpeg,Samsung Galaxy S20+,0
8.6,7.5,Samsung,8.5,8.2,10,8.8,//cdn-files.kimovil.com/phone_front/0004/23/thumb_322700_phone_front_medium.jpeg,Samsung Galaxy S20,0
8.0,9.1,Samsung,8.2,7.8,7.4,7.4,//cdn-files.kimovil.com/phone_front/0004/31/thumb_330551_phone_front_medium.jpeg,Samsung Galaxy M31,0
7.4,9.1,Samsung,6.8,6.7,7.4,7.2,//cdn-files.kimovil.com/phone_front/0004/40/thumb_339639_phone_front_medium.jpeg,Samsung Galaxy M21,0
7.0,6.0,Samsung,6.4,7.5,7.9,7.3,//cdn-files.kimovil.com/phone_front/0004/41/thumb_340380_phone_front_medium.jpeg,Samsung Galaxy A41,0
7.2,8.4,Samsung,6.5,6.3,7.6,7.3,//cdn-files.kimovil.com/phone_front/0004/42/thumb_341927_phone_front_medium.jpeg,Samsung Galaxy A31,0
6.3,8.4,Samsung,5.3,6.2,5.9,5.9,//cdn-files.kimovil.com/phone_front/0004/47/thumb_346149_phone_front_medium.jpeg,Samsung Galaxy M11,0
5.9,7.1,Samsung,5.4,4.9,6.1,6.0,//cdn-files.kimovil.com/phone_front/0004/38/thumb_337501_phone_front_medium.jpeg,Samsung Galaxy A11,0
8.1,8.0,Samsung,8.2,7.9,8.3,8.1,//cdn-files.kimovil.com/phone_front/0004/53/thumb_352846_phone_front_medium.jpeg,Samsung Galaxy A71 5G,0
0.0,0,Samsung,0,0,0,0,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351341_phone_front_medium.jpeg,Samsung Galaxy A21,0
4.2,5.2,Apple,4.7,4.3,4.2,2.7,//cdn-files.kimovil.com/phone_front/0001/01/thumb_986_phone_front_medium.jpeg,Apple iPhone 5,0
5.4,8.8,Apple,5.1,5.3,4.3,3.6,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1166_phone_front_medium.jpeg,Apple iPhone 5c,0
5.7,5.7,Apple,6.2,5.5,5.3,5.6,//cdn-files.kimovil.com/phone_front/0001/01/thumb_984_phone_front_medium.jpeg,Apple iPhone 5s,0
7.0,9.2,Apple,7.1,6.7,5.9,6.0,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1784_phone_front_medium.jpeg,Apple iPhone 6 Plus,0
6.5,6.6,Apple,6.4,7.0,6.6,6.0,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1786_phone_front_medium.jpeg,Apple iPhone 6,0
7.5,8.9,Apple,7.3,8.1,6.5,6.9,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5513_phone_front_medium.jpeg,Apple iPhone 6s Plus,0
7.2,7.8,Apple,6.6,8.1,6.5,6.9,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5508_phone_front_medium.jpeg,Apple iPhone 6s,0
6.1,3.6,Apple,6.5,7.7,5.8,7.0,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220191_devicerender_small.jpeg,Apple iPhone SE,0
7.4,6.6,Apple,7.8,7.9,7.0,7.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220527_devicerender_small.jpeg,Apple iPhone 7 Plus,0
7.3,6.2,Apple,7.7,7.9,7.0,7.5,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220536_devicerender_small.jpeg,Apple iPhone 7,0
7.4,6.2,Apple,8.4,7.9,6.8,7.9,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221167_devicerender_small.jpeg,Apple iPhone 8 Plus,0
7.0,4.4,Apple,7.7,8.0,7.0,7.8,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221169_devicerender_small.jpeg,Apple iPhone 8,0
7.8,7.5,Apple,8.4,8.0,7.7,7.5,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221173_devicerender_small.jpeg,Apple iPhone X,0
8.4,8.1,Apple,8.5,8.6,8.6,8.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221651_devicerender_small.jpeg,Apple iPhone Xs Max,0
8.0,7.4,Apple,8.5,8.4,7.6,8.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221648_devicerender_small.jpeg,Apple iPhone Xs,0
7.9,7.9,Apple,7.9,8.2,7.4,8.0,//cdn-files.kimovil.com/devicerender/0003/22/thumb_221709_devicerender_small.jpeg,Apple iPhone Xr,0
8.6,8.8,Apple,8.7,8.7,8.4,8.6,//cdn-files.kimovil.com/devicerender/0003/54/thumb_253544_devicerender_small.jpeg,Apple iPhone 11 Pro Max,0
8.2,7.6,Apple,8.9,8.6,7.3,8.6,//cdn-files.kimovil.com/devicerender/0003/54/thumb_253545_devicerender_small.jpeg,Apple iPhone 11 Pro,0
8.2,7.7,Apple,8.7,8.8,7.0,8.6,//cdn-files.kimovil.com/devicerender/0003/54/thumb_253180_devicerender_small.jpeg,Apple iPhone 11,0
7.0,3.4,Apple,8.0,8.9,6.3,8.4,//cdn-files.kimovil.com/phone_front/0004/52/thumb_351836_phone_front_medium.jpeg,Apple iPhone SE 2020,0
6.0,7.1,OnePlus,5.8,6.6,5.5,4.8,//cdn-files.kimovil.com/phone_front/0001/01/thumb_972_phone_front_medium.jpeg,OnePlus One,0
6.0,6.2,OnePlus,6.9,5.6,6.0,5.5,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5024_phone_front_medium.jpeg,OnePlus 2,0
5.6,7.6,Vivo,3.9,4.5,6.8,5.2,//cdn-files.kimovil.com/phone_front/0003/33/thumb_232017_phone_front_medium.jpeg,Vivo Y90,0
2.9,1.9,Vivo,4.1,2.6,3.3,2.6,//cdn-files.kimovil.com/phone_front/0001/01/thumb_961_phone_front_medium.jpeg,Vivo X3S,0
4.5,4.8,Vivo,4.5,4.6,4.7,3.7,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1050_phone_front_medium.jpeg,Vivo Xplay 3S,0
4.0,3.1,Vivo,6.7,3.0,3.6,3.7,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1190_phone_front_medium.jpeg,Vivo Xshot,0
3.9,1.8,Vivo,5.6,2.9,5.7,3.4,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2723_phone_front_medium.jpeg,Vivo X5 Max,0
3.6,2.4,Vivo,5.6,2.5,4.3,3.4,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3923_phone_front_medium.jpeg,Vivo X5,0
3.1,3.1,Vivo,3.6,3.2,2.7,3.1,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2413_phone_front_medium.jpeg,Vivo X3V,0
6.3,5.9,Vivo,7.1,6.0,7.1,5.5,//cdn-files.kimovil.com/phone_front/0001/09/thumb_8368_phone_front_medium.jpeg,Vivo XPlay 5,0
3.1,3.1,Vivo,3.6,3.4,2.7,2.6,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4831_phone_front_medium.jpeg,Vivo X3F,0
4.2,2.4,Vivo,4.2,4.6,5.7,4.2,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4252_phone_front_medium.jpeg,Vivo X5 Pro,0
4.5,3.9,Vivo,4.1,4.3,5.1,5.0,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6968_phone_front_medium.jpeg,Vivo X6,0
4.5,2.6,Vivo,4.1,4.8,5.4,5.6,//cdn-files.kimovil.com/phone_front/0001/28/thumb_27508_phone_front_medium.jpeg,Vivo X6S,0
4.9,3.9,Vivo,4.4,5.7,5.1,5.6,//cdn-files.kimovil.com/phone_front/0001/28/thumb_27508_phone_front_medium.jpeg,Vivo X6S Plus,0
4.2,2.6,Vivo,4.0,4.3,5.6,4.5,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15393_phone_front_medium.jpeg,Vivo X6A,0
4.5,3.9,Vivo,4.0,4.2,5.1,5.4,//cdn-files.kimovil.com/phone_front/0001/25/thumb_24765_phone_front_medium.jpeg,Vivo V3Max,0
3.6,2.8,Vivo,3.8,4.3,3.9,3.3,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15695_phone_front_medium.jpeg,Vivo Y35A,0
4.0,3.4,Vivo,3.9,4.4,4.6,3.6,//cdn-files.kimovil.com/phone_front/0001/17/thumb_16015_phone_front_medium.jpeg,Vivo Y37A,0
3.8,3.1,Vivo,3.0,3.7,4.8,4.2,//cdn-files.kimovil.com/phone_front/0001/25/thumb_24765_phone_front_medium.jpeg,Vivo V3,0
5.6,6.5,Vivo,6.5,5.3,4.1,5.5,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29318_phone_front_medium.jpeg,Vivo X7 Plus,0
4.7,4.0,Vivo,4.4,4.5,4.6,5.8,//cdn-files.kimovil.com/phone_front/0001/30/thumb_29318_phone_front_medium.jpeg,Vivo X7,0
