_id,aspect_ratio,available_status,average_rating,battery,battery_rating,brand,camera_rating,connectivity_rating,cpu,density,design_rating,diagonal,front_camera,main_camera,os,os_version,performance_rating,phone_image,phone_name,phone_price,processor_model,ram,resolution,screen_type,size,storage,usable_surface,user_rating,weight
5eafa66442e02aec582352a7,19.5:9,On Sale,8.4,3174 mAh,8.1,Apple,8.7,8.5,Apple 2x ARMv8,456 ppi Very high density,8,6.5,7.2 Mpx/2.2,12.2 Mpx/1.8,iOS 12,iOS 12,8.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430770/Apple_iPhone_Xs_Max_pjhuoo.jpg,Apple iPhone Xs Max,755,Apple A12 Bionic,4 GB RAM,1242 x 2688 px,Oled,77.4 mm  157.5 mm  7.9 mm,64 GB,85%,0,208 g
5eafa66442e02aec58235291,16:09,On Sale,4,2600 mAh,3.6,Samsung,3.6,5.1,ARM Cortex,220 ppi Medium Density,3.2,5,5 Mpx/2.2,5 Mpx/1.9,Android 9.0P,Android 9.0 Pie Go Edition,4.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430786/Samsung_Galaxy_A2_Core_ayokhj.jpg,Samsung Galaxy A2 Core,130,Samsung Exynos 7 Octa 7870,1 GB RAM,540 x 960 px,LCD IPS,70.9 mm  141.5 mm  9.1 mm,16 GB,68%,0,142 g
5eafa66442e02aec582352c4,19:09,On Sale,6.2,3260 mAh,5.4,Vivo,6.2,5.5,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,403 ppi Very high density,7.5,6.26,12.2 Mpx/2.0,13 Mpx/2.2,Android 8.0Oreo,Funtouch 4.0 OS (Android 8.1 Oreo),6.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430810/Vivo_Z1i_tvjqfa.jpg,Vivo Z1i,195,Qualcomm Snapdragon 636,4 GB RAM,1080 x 2280 px,LCD IPS,75.0 mm  154.8 mm  7.9 mm,128 GB,84%,0,149 g
5eafa66442e02aec582352e7,20:09,On Sale,7.5,4500 mAh,8,Vivo,7,7.1,2x2.2GHz ARM Cortex,409 ppi Very high density,7.2,6.44,32 Mpx/2.09,48 Mpx/1.79,Android 10Q,FunTouch OS 10 (Android 10),8.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1590146551/vivo_s6_w7oftz.jpg,Vivo S6,385,Samsung Exynos 980,8 GB RAM,1080 x 2400 px,Amoled,74.7 mm  161.2 mm  8.7 mm,128 GB,83%,0,181 g
5eafa66442e02aec58235307,16:09,On Sale,6.1,3880 mAh,6.5,Oppo,5.5,6.8,4x Kryo 260 2.2 Ghz,367 ppi High Density,4.7,6,20 Mpx/--,20 Mpx,Android 7.0Nougat,Android 7.1.1 Nougat,6.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430782/Oppo_R11_Plus_wdrbvr.jpg,Oppo R11 Plus,248,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 1920 px,LTPS LCD,81.5 mm  165.8 mm  7.8 mm,64 GB,73%,0,188 g
5eafa66442e02aec5823531e,20:09,On Sale,7.5,5000 mAh,8.6,Oppo,6.9,7.9,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,270 ppi Medium Density,6.8,6.5,16 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6.0.1 (Android 9.0 Pie),7.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430778/Oppo_A9_2020_xeufcp.jpg,Oppo A9 2020,226,Qualcomm Snapdragon 665,4 GB RAM,720 x 1600 px,LCD IPS,75.6 mm  163.6 mm  9.1 mm,128 GB,82%,0,195 g
5eafa66442e02aec5823530a,18:09,On Sale,6.6,3205 mAh,5.3,Oppo,7.9,6.6,4x Kryo 260 2.2 Ghz,402 ppi Very high density,6.5,6.01,20.1 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,Android 8.0 Oreo,6.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430783/Oppo_R11s_zzxqxq.jpg,Oppo R11s,230,Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2160 px,Amoled,75.5 mm  155.1 mm  7.1 mm,64 GB,79%,0,153 g
5eafa66442e02aec5823530d,18:09,On Sale,5.3,3180 mAh,5.2,Oppo,4.2,6,4x 2.5 GHz ARM Cortex,282 ppi Medium Density,5.1,5.7,8 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,ColorOS 3.2 (Android 7.1.1 Nougat),5.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430777/Oppo_A1_mg87jf.jpg,Oppo A1,191,MediaTek Helio P23 (MT6763T),4 GB RAM,720 x 1440 px,LCD IPS,73.1 mm  150.5 mm  7.7 mm,64 GB,76%,0,143 g
5eafa66442e02aec58235309,18:09,On Sale,7,4000 mAh,6.7,Oppo,7.9,6.7,4x Kryo 260 2.2 Ghz,376 ppi High Density,6.7,6.43,20.1 Mpx/2.0,16 Mpx/1.7,Android 8.0Oreo,Android 8.0 Oreo,6.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430783/Oppo_R11s_Plus_vdczaz.jpg,Oppo R11s Plus,311,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 2160 px,Amoled,80.2 mm  164.8 mm  7.3 mm,64 GB,80%,0,182 g
5eafa66442e02aec58235330,19:09,On Sale,5.9,3060 mAh,5,Nokia,6.1,6.6,4x 2.00GHz ARM Cortex A73 + 4x 2.00GHz ARM Cortex A53,287 ppi Medium Density,5.2,5.86,8 Mpx/2.2,13 Mpx/2.0,Android 9.0P,Android 9.0 Pie,6.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430772/Nokia_5.1_Plus_mobfja.jpg,Nokia 5.1 Plus,149,MediaTek Helio P60 MT6771,3 GB RAM,720 x 1520 px,LCD IPS,72.0 mm  149.5 mm  8.1 mm,32 GB,79%,0,160 g
5eafa66442e02aec58235332,18:09,On Sale,5.8,3500 mAh,5.8,Nokia,6.3,7,ARM Cortex,268 ppi Medium Density,4.2,6,8 Mpx/2.2,13 Mpx/2.0,Android 9.0P,Android 9.0 Pie,5.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430772/Nokia_3.1_Plus_ojrsrq.jpg,Nokia 3.1 Plus,130,MediaTek Helio P22 MT6762,3 GB RAM,720 x 1440 px,LCD IPS,76.4 mm  156.9 mm  8.2 mm,16 GB,77%,0,180 g
5eafa66442e02aec58235228,16:09,On Sale,5.2,2860 mAh,3.7,Xiaomi,3.9,6,4x 2.2 GHz ARM Cortex,428 ppi Very high density,6.4,5.15,8 Mpx/2.0,12 Mpx/2.2,Android 7.0Nougat,MIUI V9 (Android 7.1.1 Nougat),6.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430812/Xiaomi_Mi5c_e1vrgy.jpg,Xiaomi Mi5c,139,Xiaomi Surge S1,3 GB RAM,1080 x 1920 px,LCD IPS,69.7 mm  144.4 mm  7.1 mm,64 GB,72%,0,135 g
5eafa66442e02aec58235234,18:09,On Sale,7.6,3400 mAh,5.9,Xiaomi,7.9,8.9,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,403 ppi Very high density,7.3,5.99,5 Mpx/2.0,12 Mpx/1.8,Android 9.0P,MIUI V11 (Android 9 P),8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430817/Xiaomi_Mi_Mix_2s_faqs8e.jpg,Xiaomi Mi Mix 2s,336,Qualcomm Snapdragon 845,6 GB RAM,1080 x 2160 px,LCD IPS,74.9 mm  150.8 mm  8.1 mm,64 GB,82%,0,194 g
5eafa66442e02aec582351c6,18:09,On Sale,4.9,3000 mAh,4.6,Huawei,5.1,4.7,ARM Cortex,269 ppi Medium Density,4.4,5.99,8 Mpx/2.0,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,5.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430798/Huawei_Honor_7C_za0dqt.jpg,Huawei Honor 7C,157,Qualcomm Snapdragon 450,4 GB RAM,720 x 1440 px,LCD IPS,76.7 mm  158.3 mm  7.8 mm,64 GB,76%,0,164 g
5eafa66442e02aec5823523e,19:09,On Sale,6.6,4000 mAh,6.9,Xiaomi,6.7,6.8,ARM Cortex,432 ppi Very high density,6.5,5.84,5 Mpx/--,12 Mpx/2.2,Android 9.0P,Android 9.0 Pie,5.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430816/Xiaomi_Mi_A2_Lite_p4vorz.jpg,Xiaomi Mi A2 Lite,157,Qualcomm Snapdragon 625 MSM8953,3 GB RAM,1080 x 2280 px,LCD IPS,71.7 mm  149.3 mm  8.8 mm,32 GB,79%,0,178 g
5eafa66442e02aec58235245,19.5:9,On Sale,7.1,4000 mAh,6.8,Xiaomi,7.3,7.2,4x Kryo 260 2.2 Ghz,409 ppi Very high density,7.3,6.3,13 Mpx/2.2,48 Mpx/1.8,Android 9.0P,MIUI V11 (Android 9 P),7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430825/Huawei_Honor_V9_Play_gelihs.jpg,Xiaomi Redmi Note 7,140,Qualcomm Snapdragon 660 MSM8976 Plus,3 GB RAM,1080 x 2340 px,LTPS LCD,75.2 mm  159.2 mm  8.1 mm,32 GB,81%,0,186 g
5eafa66442e02aec58235204,19:09,On Sale,4.6,3020 mAh,4.3,Huawei,4.5,4.2,ARM Cortex,295 ppi Medium Density,4.1,5.71,5 Mpx/--,13 Mpx/1.8,Android 9.0P,Android 9.0 Pie,5.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430822/Huawei_Honor_Play_3e_njgdlz.jpg,Huawei Honor Play 3e,148,MediaTek Helio P22 MT6762,2 GB RAM,720 x 1520 px,LCD IPS,70.8 mm  147.1 mm  8.5 mm,32 GB,78%,0,146 g
5eafa66442e02aec58235250,19.5:9,On Sale,7.3,4030 mAh,7.5,Xiaomi,8,6.1,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,282 ppi Medium Density,7.7,6.09,32 Mpx/2.0,48 Mpx/1.79,Android 9.0P,MIUI V10.2 (Android 9.0 Pie),7.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430812/Xiaomi_CC9e_khh7d9.jpg,Xiaomi CC9e,217,Qualcomm Snapdragon 665,4 GB RAM,720 x 1560 px,Amoled,71.9 mm  153.5 mm  8.5 mm,64 GB,82%,0,174 g
5eafa66442e02aec582351f4,19.5:9,On Sale,6.6,3400 mAh,5.8,Huawei,6.9,5.6,4x2.2 GHz ARM Cortex,415 ppi Very high density,7.3,6.21,32 Mpx/2.0,24.8 Mpx/1.8,Android 9.0P,Android 9.0 Pie,7.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430809/Huawei_Honor_20i_fbasew.webp,Huawei Honor 20i,185,Huawei HiSilicon KIRIN 710,6 GB RAM,1080 x 2340 px,LCD IPS,73.6 mm  154.8 mm  8.0 mm,64 GB,83%,0,164 g
5eafa66442e02aec582351c7,18:09,On Sale,5.8,3000 mAh,4.3,Huawei,5.6,6.5,4x2.36 GHz ARM Cortex,432 ppi Very high density,6.6,5.84,24 Mpx/2.0,16 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,6.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430829/Huawei_nova_3e_fhvnqq.jpg,Huawei nova 3e,210,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 2280 px,LCD IPS,71.2 mm  148.6 mm  7.4 mm,64 GB,80%,0,145 g
5eafa66442e02aec58235282,18:09,On Sale,8,4000 mAh,7.2,Samsung,8.1,8.6,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,514 ppi Very high density,8.3,6.4,8 Mpx/1.7,12.2 Mpx/1.5-2.4,Android 10Q,Android 10,8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430795/Samsung_Galaxy_Note_9_znarqn.jpg,Samsung Galaxy Note 9,660,Samsung Exynos 9 9810,6 GB RAM,1440 x 2960 px,Super Amoled,76.4 mm  161.9 mm  8.8 mm,128 GB,84%,0,201 g
5eafa66442e02aec5823528d,20:09,On Sale,7.4,4500 mAh,7.9,Samsung,6.8,7.3,2x Kryo 460 2.0 Ghz + 6x Kryo 460 1.7 Ghz,393 ppi High Density,7.8,6.7,32 Mpx/2.0,32 Mpx/1.7,Android 9.0P,Android 9.0 Pie,7.4,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430789/Samsung_Galaxy_A70_p6u6ay.jpg,Samsung Galaxy A70,362,Qualcomm Snapdragon 675,6 GB RAM,1080 x 2400 px,Amoled,76.7 mm  164.3 mm  7.9 mm,128 GB,86%,0,183 g
5eafa66442e02aec5823527f,16:09,On Sale,3.9,2600 mAh,3.8,Samsung,3.6,4.7,ARM Cortex,220 ppi Medium Density,3.3,5,5 Mpx/2.2,8 Mpx/2.2,Android 8.0Oreo,Android 8.1 Oreo Go Edition,4.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430791/Samsung_Galaxy_J2_Core_pmudjh.jpg,Samsung Galaxy J2 Core,93,Samsung Exynos 7 Quad 7570,1 GB RAM,540 x 960 px,LCD IPS,72.1 mm  143.4 mm  8.9 mm,8 GB,66%,0,154 g
5eafa66442e02aec58235239,18:09,On Sale,4.9,3000 mAh,5.2,Xiaomi,4.2,5.3,ARM Cortex,295 ppi Medium Density,4.5,5.45,5 Mpx/2.4,13 Mpx/2.2,Android 8.0Oreo,MIUI V9.5 (Android 8.1 Oreo),5.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430820/Xiaomi_Redmi_6A_wqnuwb.jpg,Xiaomi Redmi 6A,94,MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1440 px,LCD IPS,71.5 mm  147.5 mm  8.3 mm,16 GB,72%,0,145 g
5eafa66442e02aec582352c6,19:09,On Sale,6.7,3500 mAh,6.1,Vivo,6.1,6,2x Kryo 360 2Ghz,394 ppi High Density,8.1,6.4,24.8 Mpx/2.0,16 Mpx/1.85,Android 8.0Oreo,Funtouch OS (Android 8.1 Oreo),7.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430806/Vivo_X23_pgpftg.jpg,Vivo X23,332,Qualcomm Snapdragon 670,8 GB RAM,1080 x 2280 px,Super Amoled,74.1 mm  156.8 mm  7.9 mm,128 GB,88%,0,166 g
5eafa66442e02aec58235218,20:09,Presell,8.3,4000 mAh,7.3,Huawei,9,8.7,2.58 GHz ARM Cortex,403 ppi Very high density,8.3,6.53,32 Mpx/2.0,40 Mpx/1.8,Android 10Q,Android 10,8.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430813/Huawei_Honor_30_i4eaqf.jpg,Huawei Honor 30,487,Huawei HiSilicon KIRIN 985,6 GB RAM,1080 x 2400 px,Oled,74.2 mm  160.3 mm  8.5 mm,128 GB,86%,0,185 g
5eafa66442e02aec5823528a,19:09,On Sale,8.1,3400 mAh,6,Samsung,8.3,8.8,"2x2,7GHz Exynos M4, 2x Cortex A75, 4x1,9GHz Cortex A55",551 ppi Very high density,9.2,6.1,10 Mpx/1.9,12 Mpx/1.5-2.4,Android 10Q,Android 10,8.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430797/Samsung_Galaxy_S10_usycvb.jpg,Samsung Galaxy S10,536,Samsung Exynos 9 9820,8 GB RAM,1440 x 3040 px,Amoled,70.4 mm  149.9 mm  7.8 mm,128 GB,88%,0,157 g
5eafa66442e02aec582352ba,18:09,On Sale,6.6,3905 mAh,6.6,Vivo,7,6.4,4x Kryo 260 2.2 Ghz,376 ppi High Density,6.1,6.43,24 Mpx/--,24 Mpx/1.8,Android 7.0Nougat,Funtouch 3.2 OS (Android 7.1.1 Nougat),6.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430804/Vivo_X20_Plus_ojowfh.jpg,Vivo X20 Plus,282,Qualcomm Snapdragon 660 MSM8976 Plus,4 GB RAM,1080 x 2160 px,Super Amoled,80.1 mm  165.3 mm  7.5 mm,64 GB,80%,0,181 g
5eafa66442e02aec5823530e,19:09,On Sale,7.6,3730 mAh,6.3,Oppo,8.2,7.6,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,403 ppi Very high density,8,6.42,25 Mpx/2.0,16 Mpx/2.0,Android 8.0Oreo,ColorOS 5.1 (Android 8.1 Oreo),8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430780/Oppo_Find_X_gsogu5.jpg,Oppo Find X,528,Qualcomm Snapdragon 845,8 GB RAM,1080 x 2340 px,Amoled,74.2 mm  156.7 mm  9.4 mm,128 GB,87%,0,186 g
5eafa66442e02aec582352f8,18:09,On Sale,7.6,3430 mAh,5.9,Google,7,8.8,4x2.8 GHz Kryo 385 + 4x1.8 GHz Kryo 385,522 ppi Very high density,8.4,6.3,8 Mpx/2.2,12.2 Mpx/1.8,Android 9.0P,Android 9.0 Pie,7.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430776/Google_Pixel_3_XL_ffc5mk.jpg,Google Pixel 3 XL,371,Qualcomm Snapdragon 845,4 GB RAM,1440 x 2960 px,pOLED,76.7 mm  158.0 mm  7.9 mm,64 GB,83%,0,184 g
5eafa66442e02aec58235331,18:09,On Sale,7,3500 mAh,6.1,Nokia,8.1,6.9,"QualcommÂ® Kryoâ¢ 360 CPU, Octa",403 ppi Very high density,6.9,6.18,20 Mpx/2.0,12 Mpx/1.9,Android 8.0Oreo,Android 8.1 Oreo,7.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430776/Nokia_X7_ypwiwk.png,Nokia X7,319,Qualcomm Snapdragon 710,4 GB RAM,1080 x 2246 px,LCD IPS,75.8 mm  154.8 mm  8.0 mm,64 GB,82%,0,185 g
5eafa66442e02aec582352d3,19.5:9,On Sale,7.8,4000 mAh,6.9,Vivo,8.8,7.3,"QualcommÂ® Kryoâ¢ 360 CPU, Octa",401 ppi Very high density,8.2,6.7,32 Mpx/2.0,48 Mpx/1.79,Android 9.0P,Funtouch 9.0 OS (Android 9.0 Pie),7.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430806/Vivo_X27_Pro_alvpdz.jpg,Vivo X27 Pro,426,Qualcomm Snapdragon 710,8 GB RAM,1080 x 2460 px,Super Amoled,74.6 mm  165.7 mm  9.0 mm,256 GB,89%,0,200 g
5eafa66442e02aec5823530f,19:09,On Sale,6,4230 mAh,7.7,Oppo,5,4.7,ARM Cortex,271 ppi Medium Density,6.2,6.2,8 Mpx/2.2,13 Mpx/2.2,Android 8.0Oreo,ColorOS 5.1 (Android 8.1 Oreo),6.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430777/Oppo_A5_mztmyr.jpg,Oppo A5,172,Qualcomm Snapdragon 450,4 GB RAM,720 x 1520 px,LCD IPS,75.6 mm  156.2 mm  8.2 mm,64 GB,81%,0,168 g
5eafa66442e02aec58235324,20:09,On Sale,6.9,4025 mAh,7.1,Oppo,6.8,5.9,4x 2.1GHz ARM Cortex,411 ppi Very high density,7.4,6.4,30 Mpx/2.0,48 Mpx/1.8,Android 9.0P,ColorOS 6 (Android 9.0 Pie),7.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430780/Oppo_A91_q0mlxx.jpg,Oppo A91,281,MediaTek Helio P70 (MT6771V/CT),6 GB RAM,1080 x 2400 px,Amoled,73.3 mm  160.2 mm  7.9 mm,128 GB,84%,0,172 g
5eafa66442e02aec582352df,20:09,On Sale,7.5,4100 mAh,7.5,Vivo,8.2,6,2x2.2 GHz Kryo 360+6x 1.7 GHz Kryo 360,411 ppi Very high density,8.1,6.44,32 Mpx/2.4,48 Mpx/1.79,Android 9.0P,Funtouch 9.1 OS (Android 9.0 Pie),7.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430802/Vivo_S5_hrfysj.jpg,Vivo S5,297,Qualcomm Snapdragon 712,8 GB RAM,1080 x 2400 px,Super Amoled,73.9 mm  157.9 mm  8.6 mm,128 GB,85%,0,188 g
5eafa66442e02aec58235322,20:09,On Sale,8.3,4025 mAh,7.4,Oppo,9.1,8,1x Cortex,405 ppi Very high density,9,6.5,44 Mpx/2.4,64 Mpx/1.8,Android 10Q,ColorOS 7 (Android 10),8.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430784/Oppo_Reno_3_Pro_nntuyw.jpg,Oppo Reno 3 Pro,552,Qualcomm Snapdragon 765G,8 GB RAM,1080 x 2400 px,Oled,72.4 mm  159.4 mm  7.7 mm,128 GB,88%,0,171 g
5eafa66442e02aec58235304,16:09,On Sale,6,3010 mAh,4.8,Oppo,7.4,6.9,ARM Cortex,401 ppi Very high density,5.5,5.5,16 Mpx/--,16 Mpx/1.7,Android 6.0Marshmallow,Android 6.0 Marshmallow,5.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430781/Oppo_R9s_suoqfl.jpg,Oppo R9s,180,Qualcomm Snapdragon 625 MSM8953,4 GB RAM,1080 x 1920 px,Amoled,76.0 mm  150.0 mm  6.6 mm,64 GB,73%,0,145 g
5eafa66442e02aec58235319,19.5:9,On Sale,7.1,4020 mAh,7,Oppo,7.3,6,4x 2.1GHz ARM Cortex A73 + 4x 2.0GHz ARM Cortex A53,395 ppi High Density,7.7,6.53,16 Mpx/2.0,48 Mpx/1.7,Android 9.0P,ColorOS 6 (Android 9.0 Pie),7.4,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430779/Oppo_A9X_tkxt0u.jpg,Oppo A9X,310,MediaTek Helio P70,6 GB RAM,1080 x 2340 px,LCD IPS,76.2 mm  162.3 mm  8.4 mm,128 GB,84%,0,190 g
5eafa66442e02aec582352fb,19:09,On Sale,7.9,3700 mAh,6.4,Google,8.5,8.3,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,534 ppi Very high density,8,6.3,16 Mpx/2.0,12 Mpx/1.7,Android 10Q,Android 10,8.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430776/Google_Pixel_4_XL_ehgchn.jpg,Google Pixel 4 XL,800,Qualcomm Snapdragon 855,6 GB RAM,1440 x 3040 px,Oled,75.1 mm  160.4 mm  8.2 mm,64 GB,82%,0,193 g
5eafa66442e02aec58235327,16:09,On Sale,4,2420 mAh,2.9,Nokia,4.7,5.5,Krait 400,441 ppi Very high density,3.4,5,1.2 Mpx/--,20.1 Mpx/2.4,Windows Phone 8.1,Microsoft Windows 8.1,3.6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430775/Nokia_Lumia_930_bcedwu.jpg,Nokia Lumia 930,346,Qualcomm Snapdragon 800 MSM8974AA,2 GB RAM,1080 x 1920 px,Amoled,71.0 mm  137.0 mm  9.8 mm,32 GB,70%,0,167 g
5eafa66442e02aec58235339,19:09,On Sale,4.8,3000 mAh,5.1,Nokia,3.8,5.1,ARM Cortex,295 ppi Medium Density,4.9,5.71,5 Mpx/--,13 Mpx/2.2,Android 9.0P,Android 9.0 Pie Go Edition,5.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430771/Nokia_2.2_iiljic.jpg,Nokia 2.2,119,MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1520 px,LCD IPS,70.6 mm  146.0 mm  9.3 mm,16 GB,79%,0,153 g
5eafa66442e02aec58235316,NaN,On Sale,8.4,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,7.5,Oppo,8.8,8.5,388 ppi High Density,6.6,8.8,Qualcomm Snapdragon 855,1080 x 2340 px,Amoled,77.2 mm  162.0 mm  9.3 mm,85%,8.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430784/Oppo_Reno_10X_Zoom_fnjzhj.jpg,Oppo Reno 10X Zoom,646,210 g,19.5:9,NaN,NaN,NaN,NaN,NaN,0,NaN
5eafa66442e02aec582351c9,19:09,On Sale,7.9,4000 mAh,7.1,Huawei,8.9,8.5,4x 2.4 GHz ARM Cortex,432 ppi Very high density,7.3,6.1,24 Mpx/2.0,40 Mpx/1.8,Android 9.0P,Android 9.0 Pie,7.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430764/Huawei_P20_Pro_pktrxm.jpg,Huawei P20 Pro,397,Huawei HiSilicon KIRIN 970,6 GB RAM,1080 x 2240 px,Amoled,73.9 mm  155.0 mm  7.8 mm,128 GB,82%,0,180 g
5eafa66442e02aec5823525f,20:09,On Sale,8,5020 mAh,8.7,Xiaomi,7.8,7.6,2xCortex,395 ppi High Density,8.1,6.67,16 Mpx,48 Mpx/1.79,Android 10Q,MIUI V11 (Android 10),7.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430826/Xiaomi_Redmi_Note_9S_l4c1qd.jpg,Xiaomi Redmi Note 9S,179,Qualcomm Snapdragon 720G,4 GB RAM,1080 x 2400 px,LCD IPS,76.7 mm  165.7 mm  8.8 mm,64 GB,84%,0,209 g
5eafa66442e02aec582352bc,18:09,On Sale,6.9,3200 mAh,5.3,Vivo,7.7,6.3,4x Kryo 260 2.2 Ghz,402 ppi Very high density,8,6.28,12 Mpx/2.0,12 Mpx/1.8,Android 8.0Oreo,Funtouch 3.2 OS (Android 8.0 Oreo),7.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430805/Vivo_X21_ysocga.jpg,Vivo X21,248,Qualcomm Snapdragon 660 MSM8976 Plus,6 GB RAM,1080 x 2160 px,Super Amoled,74.8 mm  154.5 mm  7.4 mm,128 GB,88%,0,175 g
5eafa66442e02aec5823522e,18:09,On Sale,7.1,3400 mAh,5.9,Xiaomi,7.3,8.4,4x 2.45 GHz Kryo + 4x 2.15 GHz Kryo,403 ppi Very high density,6.6,5.99,5 Mpx/--,12 Mpx/2.0,Android 9.0P,MIUI V11 (Android 9 P),7.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430817/Xiaomi_Mi_Mix_2_t5xeno.jpg,Xiaomi Mi Mix 2,233,Qualcomm Snapdragon 835,6 GB RAM,1080 x 2160 px,LCD IPS,75.5 mm  151.8 mm  7.7 mm,64 GB,80%,0,185 g
5eafa66442e02aec582351b1,16:09,On Sale,4.7,4000 mAh,6.6,Huawei,4.2,3.8,8x1.4GHz ARM Cortex A53,267 ppi Medium Density,4.1,5.5,8 Mpx/--,12.2 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,4.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430769/Huawei_Y7_b6hevi.jpg,Huawei Y7,80,Qualcomm Snapdragon 435 MSM8940,2 GB RAM,720 x 1280 px,LCD IPS,76.4 mm  153.6 mm  8.4 mm,16 GB,71%,0,165 g
5eafa66442e02aec582351ac,16:09,On Sale,6.4,4000 mAh,6.7,Huawei,5.8,6.8,4x 2.4 GHz ARM Cortex,515 ppi Very high density,5.8,5.7,8 Mpx/2.0,12 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,6.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430826/Huawei_Honor_V9_ebaxcp.jpg,Huawei Honor V9,195,Huawei HiSilicon KIRIN 960,4 GB RAM,1440 x 2560 px,LCD IPS,77.5 mm  157.0 mm  7.0 mm,64 GB,73%,0,184 g
5eafa66442e02aec582351d3,18:09,On Sale,4.5,3020 mAh,5,Huawei,3.8,4.4,ARM Cortex,295 ppi Medium Density,4.8,5.45,5 Mpx/--,8 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,4.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430768/Huawei_Y5_2018_llbvx0.jpg,Huawei Y5 2018,118,MediaTek MT6739,2 GB RAM,720 x 1440 px,LCD IPS,70.9 mm  146.5 mm  8.3 mm,16 GB,73%,0,145 g
